Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:07:16:23, 3425, 242421, 5253562, 4550015, -66854981, -19503822, -75267197, 
00:07:16:39, 3438, -446031, 1377156, 662609, -55259558, -34305353, -79786282, 
00:07:16:50, 3438, 732093, 459671, 537000, -42671768, -35923674, -84977123, 
00:07:16:74, 3438, 173203, -1234687, -431562, -59190856, -46480929, -93114530, 
00:07:16:89, 3433, -267578, -1082890, -735109, -63320629, -53511465, -94771019, 
00:07:16:101, 3433, -150312, -508468, -1885171, -62748109, -48328258, -97778654, 
00:07:16:113, 3433, 207156, 533281, 1773875, -59648872, -51717572, -98335906, 
00:07:16:125, 3422, 180296, 93421, 1064718, -65908416, -50725205, -98076364, 
00:07:16:136, 3439, 11906, 1429453, 2806046, -60763376, -51374060, -96946593, 
00:07:16:152, 3439, 252890, -1239906, 2765796, -53282458, -47022914, -95679417, 
00:07:16:164, 3439, 803531, -1679203, 2205703, -34923674, -49488563, -90564911, 
00:07:16:175, 3439, -429812, -406171, 202765, -33106879, -51412228, -85610711, 
00:07:16:187, 3420, 319921, -449781, 2158906, -31396955, -45793906, -80145061, 
00:07:16:199, 3420, 560046, -35625, 1703828, -31122146, -33793902, -74465670, 
00:07:16:214, 3420, 1020750, -783375, 1911031, -41618332, -20717563, -69717577, 
00:07:16:226, 3420, -1321375, -570406, 817265, -38190850, -7137406, -63847346, 
00:07:16:238, 3430, -254281, -879031, 2251281, -32236650, 3938932, -57251925, 
00:07:16:250, 3432, -183968, 209609, 2724046, -23366418, -4755726, -47351158, 
00:07:16:261, 3432, -381781, 667812, 3772671, -26442755, -5763360, -39603064, 
00:07:16:277, 3432, 40312, 135140, 1812750, -30053443, -862595, -32931307, 
00:07:16:289, 3439, 41359, -354843, 509718, -18366417, -7534353, -22946571, 
00:07:16:312, 3438, -671796, -19703, 906046, -11908400, 1061069, -9610689, 
00:07:16:324, 3438, -310921, -317984, 240781, -16480920, 4389314, -3786260, 
00:07:16:339, 3436, -212031, -1035562, 1749250, -1236641, 19129776, -610687, 
00:07:16:351, 3420, -1653312, -2167531, -1985359, 9068704, 23717564, 3923665, 
00:07:16:363, 3423, 903437, -662234, 1523828, 24870236, 23053441, 8984735, 
00:07:16:375, 3423, -587312, -677718, 1906437, 11236644, 16564890, 14732828, 
00:07:16:386, 3423, -230406, 86812, -933718, 16786264, 27702298, 16335882, 
00:07:16:402, 3437, 1055531, 25468, 550125, 15183210, 30923673, 19152677, 
00:07:16:414, 0, -170953, 171609, 92796, 22511456, 32083978, 23267182, 
00:07:16:425, 0, -665750, 1673671, 507937, 22358785, 32488559, 26122144, 
00:07:16:437, 0, 635265, -1248968, 1707000, 27137412, 30000008, 28557260, 
00:07:16:449, 0, -396015, -268359, -988593, 25083976, 26152679, 30648863, 
00:07:16:464, 0, 351187, 184484, -549812, 19152677, 23183212, 31671764, 
00:07:16:476, 0, -150031, 2809703, -485375, 19068707, 23282449, 32900772, 
00:07:16:511, 0, -735890, -841031, -128343, 9106872, 26259549, 29664130, 
00:07:16:527, 0, -762203, 981312, 18734, 16083974, 28748099, 28305351, 
00:07:16:539, 0, 575875, 1052203, 4156187, 11358781, 25297717, 27526725, 
00:07:16:550, 0, 338484, 63203, -385937, 5671757, 29969474, 24534358, 
00:07:16:562, 0, 1347437, 250843, 2354718, 1282443, 36519094, 20389318, 
00:07:16:574, 0, 362625, -478218, 357671, 1641221, 33366421, 19335883, 
00:07:16:589, 0, 347578, -1265328, -3325234, 656488, 25412221, 19656494, 
00:07:16:601, 0, 849062, 97859, 1640109, 12427484, 9610689, 21603059, 
00:07:16:613, 0, -21062, 1247156, 1630796, 335877, 13007637, 18267180, 
00:07:16:625, 0, 228171, 195453, 1478890, -1824428, 23961839, 13969469, 
00:07:16:636, 0, 507250, -1787921, 378515, -5160306, 15786264, 13320614, 
00:07:16:652, 0, 805968, 682234, 3660843, -1580153, 13076339, 9832063, 
00:07:16:687, 0, 624390, -124156, 5047109, -5145039, 21198479, -45801, 
00:07:16:699, 0, 845078, 347984, 1967484, -7580154, 23022907, -2656489, 
00:07:16:714, 0, -772656, 28171, -1484312, -13229011, 27870237, -7656490, 
00:07:16:726, 0, -571937, 822640, 2087562, -14068706, 22793899, -8435116, 
00:07:16:738, 0, -409171, 1357593, 2661062, -8847330, 15366416, -8030536, 
00:07:16:750, 0, -124937, 215125, -489796, -7152673, 21419853, -10801529, 
00:07:16:761, 0, -220218, -734046, 2353125, -15366416, 26641229, -11740461, 
00:07:16:777, 0, 819875, 33093, 913546, -18748097, 36503827, -13595423, 
00:07:16:789, 0, -131187, 640156, 1748203, -22122143, 42404592, -15000004, 
00:07:16:800, 0, -486671, 806062, 647203, -19106875, 43816806, -15610691, 
00:07:16:812, 0, -180562, 746421, 2003265, -14129775, 49740472, -15152676, 
00:07:16:824, 0, 447750, 307968, -237515, -14885500, 50671770, -13641225, 
00:07:16:839, 0, 61671, 1054046, 1475765, -12664125, 41335889, -10007636, 
00:07:16:851, 0, 88796, 49671, 1388062, -14793897, 32992375, -6832063, 
00:07:16:863, 0, -1010593, 126890, 3537218, -10824430, 27167946, -3549619, 
00:07:16:875, 0, -339640, 1042078, 873046, -10251911, 26229015, -1870229, 
00:07:16:886, 0, 566359, 255390, 1332250, -2816794, 14221378, 2877863, 
00:07:16:902, 0, 378109, 601031, 954687, -4328245, 15763363, 3511451, 
00:07:16:914, 0, 530765, -1516734, 695093, -3961833, 21282448, 2938932, 
00:07:16:925, 0, -986390, -1065609, 1520875, 1015267, 20221379, 3267176, 
00:07:16:937, 0, -485937, 1469296, -1646625, -2580153, 20022906, 3587787, 
00:07:16:949, 0, -365187, 1285484, 297953, 9007636, 17030539, 5106871, 
00:07:16:964, 0, 1292765, -322531, 1274750, 12786263, 17106875, 5618322, 
00:07:16:976, 0, 1111671, -2355843, 1706640, 19534356, 17900768, 6519085, 
00:07:16:988, 0, -207921, -1228984, 229609, 23702296, 17282447, 7778628, 
00:07:17:00, 0, 376250, -372078, -1892765, 39297721, 7412215, 11251911, 
00:07:17:11, 0, 1411000, -412843, 1511921, 45908410, 251908, 14862599, 
00:07:17:27, 0, 376671, 129500, 323765, 42732836, -91603, 16664126, 
00:07:17:39, 0, -50609, 426578, 310921, 48564899, 9366414, 17839699, 
00:07:17:62, 0, 253468, -390296, 1251484, 23160312, 9290079, 18816799, 
00:07:17:74, 0, -133906, 219765, 522609, 9984735, 13511454, 18503822, 
00:07:17:89, 0, -100546, -259000, -154671, 6786261, 17587791, 19427486, 
00:07:17:101, 0, 953, 294796, 948812, 9679392, 24419854, 20091608, 
00:07:17:113, 0, 376937, 311828, 816203, 11358781, 24320617, 22290082, 
00:07:17:125, 0, -12046, -101234, 1230328, 6480917, 32244284, 22236647, 
00:07:17:164, 0, 170296, -37234, 1088750, -2229008, 25786267, 31015276, 
00:07:17:175, 0, 217718, -213703, 956828, -1725191, 23625961, 35381689, 
00:07:17:187, 0, 205250, -149375, 1237078, 4763360, 27351152, 39511461, 
00:07:17:199, 0, 167078, -163250, 542265, 13206110, 39312988, 42809172, 
00:07:17:214, 0, 389593, -180046, 454718, 13435118, 48274823, 46801540, 
00:07:17:226, 0, 395187, -308000, 1268296, 8129773, 65190858, 49732838, 
00:07:17:238, 0, 386656, 188921, 1182437, 6633589, 76694678, 52885511, 
00:07:17:250, 0, 453140, 34171, 943312, 5267177, 84122161, 54366427, 
00:07:17:289, 0, 122593, 166015, 758328, -5587787, 84320635, 60893147, 
00:07:17:300, 0, 278125, 157218, 875062, -870229, 77595442, 62824445, 
00:07:17:312, 0, 304406, 395484, 1084656, 3328245, 74931319, 63900781, 
00:07:17:324, 0, 215531, 447390, 551000, 3679390, 75473304, 65862614, 
00:07:17:339, 0, 291640, 406125, 562171, 1557252, 73748112, 66610706, 
00:07:17:351, 0, 200828, 182328, 915015, 4007634, 68404599, 65435133, 
00:07:17:363, 0, 178531, 46125, 659500, 8305345, 68870248, 65000018, 
00:07:17:375, 0, 120296, 266625, 931093, 6786261, 74282464, 67282462, 
00:07:17:386, 0, -170000, 288062, 775593, 5648856, 74816815, 70564905, 
00:07:17:402, 0, -150796, 183750, 923156, 8076338, 70717577, 73351166, 
00:07:17:414, 0, -88281, 192796, 949703, 8137406, 65145057, 75763380, 
00:07:17:425, 0, -37531, -76203, 841015, 3748092, 66702309, 77824450, 
00:07:17:437, 0, -44187, -301390, 1036968, -68702, 71396967, 80083992, 
00:07:17:453, 0, 129953, -291718, 768921, 198473, 79145061, 82038191, 
00:07:17:464, 0, 207312, -50890, 654593, -3122138, 85954223, 84557276, 
00:07:17:476, 0, -416828, -237031, 1257328, -7687025, 83503841, 89618346, 
00:07:17:488, 0, 69328, -374718, 713843, 4404581, 84305367, 92717584, 
00:07:17:500, 0, -260640, 432046, 42640, 3488550, 83938955, 95992394, 
00:07:17:515, 0, 979921, -335640, -825281, -8854964, 84015291, 98610715, 
00:07:17:527, 0, 318609, 1494156, -1613468, -3900764, 90961858, 100267204, 
00:07:17:539, 0, 1406250, -9312, 2537984, -175572, 87313002, 104595450, 
00:07:17:550, 0, 938500, 789265, 2940000, -7549620, 89274835, 108000031, 
00:07:17:562, 0, 1009687, 1555531, -2913531, -10167941, 79167961, 113412246, 
00:07:17:578, 0, 1157015, -749859, -1366296, -11244278, 79496206, 116313010, 
00:07:17:589, 0, -120343, 1438046, 2605625, -13877866, 82671779, 118122171, 
00:07:17:601, 0, 2310343, 1016781, 2699921, -39786271, 83984757, 118984767, 
00:07:17:613, 0, 59406, 655671, 666484, -34389322, 92771019, 118564919, 
00:07:17:625, 0, -266906, 391562, -17671, -13671759, 97641249, 120076370, 
00:07:17:640, 0, -134937, -1195390, 1979156, -17709928, 107671786, 118129805, 
00:07:17:652, 0, -383250, 973609, 3748234, -46496196, 117229041, 114137437, 
00:07:17:664, 0, 1456625, 1546531, 203031, -27916038, 116427514, 111549650, 
00:07:17:675, 0, 151968, 2036296, 207953, -41702302, 106969496, 109946596, 
00:07:17:687, 0, 309687, 1716625, -1302078, -41030546, 97656516, 110251940, 
00:07:17:703, 0, -430421, 2047140, 1507515, -32549627, 97625982, 108503848, 
00:07:17:714, 0, 804312, -541718, -645109, -50282457, 71900784, 111328276, 
00:07:17:726, 0, -1046234, -2064812, 187843, -41580164, 77595442, 108549649, 
00:07:17:738, 0, -2588937, -2896625, -1406218, -37106880, 85458040, 105221404, 
00:07:17:750, 0, -221984, 662203, 1520093, -48343525, 74213761, 105564916, 
00:07:17:765, 0, 241406, 3490671, -54140, -61000017, 33526727, 109465680, 
00:07:17:800, 0, 1081203, 3541546, 5255187, -58503833, 41160317, 97984761, 
00:07:17:828, 0, 383234, -538328, 2687109, -35267185, 41671767, 82778649, 
00:07:17:839, 0, 322234, 626203, 809625, -45412226, 46366425, 59900780, 
00:07:17:863, 0, -58531, -414843, -342046, 641221, 72129791, 32946574, 
00:07:17:875, 0, 252156, 19234, 2727031, 10259544, 60320628, 29725199, 
00:07:17:890, 0, 231234, 1415812, 2420046, -27801534, 49175586, 26534358, 
00:07:17:902, 0, 269109, 1222625, 2004750, -31312986, 18641226, 29603062, 
00:07:17:914, 0, 95343, 333390, 1607203, -12488553, -259542, 30748100, 
00:07:17:925, 0, 724015, 1157125, 2672250, 11343514, -244274, 28419855, 
00:07:17:937, 0, 120171, 556859, -409281, -16297714, -2198473, 25885503, 
00:07:17:953, 0, 488859, 472234, 2796578, 2992367, -20358784, 29465657, 
00:07:17:964, 0, 133671, -79296, 676500, 8190842, -16427485, 27824435, 
00:07:17:976, 0, 573656, -157171, 1584750, -1633588, -1870229, 21824433, 
00:07:17:988, 0, 339359, 614781, 3232796, -26198480, 2282443, 17381684, 
00:07:18:00, 0, -273171, 714171, 1960562, -26587793, -8671758, 16763363, 
00:07:18:15, 0, -26812, 215484, 2338296, -13465652, -23877869, 17030539, 
00:07:18:27, 0, -292968, 57609, -475015, -3755726, -34610697, 15328248, 
00:07:18:39, 0, -263953, 817750, -772640, 18832066, -42076348, 12824431, 
00:07:18:50, 0, 174375, -66968, 1475250, 29664130, -41961844, 8351147, 
00:07:18:62, 0, -78687, 327765, 1472906, 17870234, -37122148, 4671757, 
00:07:18:78, 0, 567171, -146656, 2057671, 27679397, -35183216, 21274815, 
00:07:18:89, 0, 397578, 504796, 915921, 10969468, -40572530, 40992378, 
00:07:18:101, 0, 11406, 681015, 114546, -6786261, -45847341, 39160316, 
00:07:18:113, 0, 178531, 335546, 1072515, -8480918, -49450396, 39900774, 
00:07:18:125, 0, 346218, 296828, 2517546, -4366413, -49259556, 39969477, 
00:07:18:140, 0, 294968, -332375, 577468, -18778631, -40511462, 37305354, 
00:07:18:152, 0, 333984, 279921, 1000234, -18610692, -42595432, 37381690, 
00:07:18:164, 0, 411671, 548234, 1660609, -14870233, -41793905, 38809171, 
00:07:18:175, 0, 50968, -34468, -88703, -16274813, -37740468, 39221385, 
00:07:18:187, 0, 271781, 185984, 468546, -6625956, -42503829, 40916042, 
00:07:18:203, 0, -96343, 510734, 645687, -9106872, -43503829, 41206118, 
00:07:18:214, 0, -24250, 5343, 1989750, 3129771, -48625968, 42763371, 
00:07:18:226, 0, 349890, 296406, 638656, -11641224, -30580161, 37679400, 
00:07:18:238, 0, -472046, -594687, 438062, -25496190, -27702298, 33641231, 
00:07:18:250, 0, -512218, 704890, 1377984, -26679397, -26343519, 30519092, 
00:07:18:265, 0, 152000, 368359, 1259421, -20244280, -30206115, 28190847, 
00:07:18:277, 0, 275234, 852578, 1985109, -25366419, -29221382, 23374052, 
00:07:18:289, 0, -619750, 874875, 2222875, -20404586, -25076343, 15404584, 
00:07:18:300, 0, 227312, 174671, 2020203, -17465653, -23679396, 10122140, 
00:07:18:312, 0, -198234, 355625, 911078, -22106876, -24702297, 5526719, 
00:07:18:328, 0, -49906, 178625, 1097343, -17984738, -27496191, 1335878, 
00:07:18:339, 0, 104812, 231234, 1652843, -12251911, -32282452, -1480916, 
00:07:18:351, 0, 143187, 341265, 769531, -19221379, -30755734, -4664123, 
00:07:18:363, 0, 113281, 243765, 1324187, -30893138, -33633597, -7351147, 
00:07:18:375, 0, 190250, 563218, 530375, -23603060, -36595430, -8290078, 
00:07:18:390, 0, 346578, 160703, 1226875, -24351152, -38160316, -8419849, 
00:07:18:425, 0, 130812, 316453, 571578, -24633594, -35076346, -12167942, 
00:07:18:464, 0, 184109, 184828, 2006562, -19152677, -31404589, -11900766, 
00:07:18:476, 0, 78375, -286406, 1539703, -19259547, -29816802, -10549621, 
00:07:18:488, 0, 220968, -233859, 419171, -13625958, -29328252, -8694659, 
00:07:18:500, 0, -3078, -159468, 1204218, -8091605, -26671763, -7435116, 
00:07:18:515, 0, 116437, -13093, 651671, 1511450, -18839700, -6809162, 
00:07:18:527, 0, 43890, -291125, 1215187, -106870, -15129775, -5755726, 
00:07:18:539, 0, -212062, 68656, 1098437, 4045802, -10824430, -4870230, 
00:07:18:550, 0, -355328, -16656, 1123781, 8106872, -8534353, -3862596, 
00:07:18:578, 0, -183781, 426281, 1544781, 4969467, -4725192, -213740, 
00:07:18:589, 0, -78875, -658140, 405421, 2694657, 2259542, 1458015, 
00:07:18:601, 0, -77578, 403906, 453281, 8083971, 11274812, 3343512, 
00:07:18:613, 0, 718140, 1272281, -2965421, 10480919, 15511454, 5893131, 
00:07:18:625, 0, -14468, -453000, 1059984, -862595, 16419852, 7938933, 
00:07:18:640, 0, 382343, 1006968, 1889968, -14603057, 10305346, 10664125, 
00:07:18:652, 0, 402000, 11515, 1723906, -8763361, 5167940, 13916034, 
00:07:18:664, 0, 555171, 613296, 1474578, -106870, 6404582, 16328249, 
00:07:18:675, 0, 96890, 949718, -324203, 541984, 10893132, 18984738, 
00:07:18:687, 0, 1039750, 1570156, -112453, 3931298, 16458020, 20595425, 
00:07:18:703, 0, -580437, 191531, 697515, -9450384, 14206110, 22282449, 
00:07:18:714, 0, 169687, 1813906, 631546, -12977103, 3832062, 25061075, 
00:07:18:726, 0, -624531, 193375, 135328, -4961833, -893130, 27099244, 
00:07:18:738, 0, -393343, 287468, 418640, -6984734, -1503817, 27427488, 
00:07:18:750, 0, 266468, 3072109, -672531, -11564888, 748091, 27519091, 
00:07:18:765, 0, 422328, -427156, -111468, -22305349, -14106874, 31083978, 
00:07:18:777, 0, 484968, 128484, 2008187, -11160308, -10557254, 30603062, 
00:07:18:789, 0, -689890, 306406, 2762359, -7061070, -1770992, 28198481, 
00:07:18:800, 0, 453, 727734, 90906, -9938934, 5053436, 26007641, 
00:07:18:816, 0, -857000, 493296, 390421, -13198477, 5557253, 24190846, 
00:07:18:828, 0, -14484, -136000, -84984, -13977103, 3480917, 21778632, 
00:07:18:839, 0, -190640, 123578, 1857203, -8625956, -1488550, 19068707, 
00:07:18:851, 0, 119671, 255296, 774312, -4625955, -7259544, 15916035, 
00:07:18:863, 0, -57734, 1114046, -360437, -2740458, -15473286, 13450385, 
00:07:18:878, 0, -226046, 363812, 762312, 2816794, -19068707, 9419850, 
00:07:18:890, 0, -94546, 202453, 1888390, 3931298, -17641226, 4610688, 
00:07:18:902, 0, -174484, 874140, 442734, 1793893, -14679393, -45801, 
00:07:18:914, 0, 21359, 59625, 2199484, 1137404, -13541988, -4183207, 
00:07:18:925, 0, 68703, -499390, 1624843, 908397, -14236645, -7770994, 
00:07:18:941, 0, -511625, 1077859, 1028968, 2282443, -13687026, -11083972, 
00:07:18:953, 0, 78843, 189796, 1294859, 938931, -19183211, -13129774, 
00:07:18:964, 0, 100609, 594281, 1485812, -4450382, -18022905, -16725195, 
00:07:18:976, 0, 61375, 168296, 256375, -6816795, -19099242, -19908402, 
00:07:18:988, 0, 9859, 110875, 1811640, -6625956, -17610692, -23389319, 
00:07:19:27, 0, -102156, 158625, 985578, 2274809, -24503823, -30076344, 
00:07:19:39, 0, 132468, 97703, 581312, 5984734, -28000008, -33190849, 
00:07:19:50, 0, -39015, 12500, 617937, 5480917, -24519091, -36106880, 
00:07:19:66, 0, -150250, 587250, 941843, 10625957, -21770998, -38885507, 
00:07:19:78, 0, -154234, -764375, 591515, 11732827, -28961840, -39877874, 
00:07:19:113, 0, -24062, 227921, 1831640, 5206108, -33022910, -47442761, 
00:07:19:152, 0, -227937, 793843, 627406, 14717561, -49442762, -48496197, 
00:07:19:164, 0, 200359, 301343, 766515, 25007640, -53038183, -45992379, 
00:07:19:175, 0, 167812, 61125, -1284875, 31213749, -63534369, -42465661, 
00:07:19:191, 0, 251625, -494171, -463921, 26312984, -55312993, -43320623, 
00:07:19:203, 0, -708234, -684796, -811437, 26702297, -40633599, -46618334, 
00:07:19:214, 0, -204640, -660015, 1320359, 32702299, -41893141, -48511464, 
00:07:19:226, 0, 790421, 280843, 774015, 2106870, -28580160, -54190855, 
00:07:19:238, 0, 482375, -205265, 632734, -13244278, -16687027, -59916047, 
00:07:19:253, 0, 446265, -140843, 1888609, 5763360, -13198477, -62007651, 
00:07:19:265, 0, 1036140, -554234, 2520750, 9450384, -22312983, -62954216, 
00:07:19:277, 0, 547078, 367531, 3050656, -6343513, -26526725, -65938950, 
00:07:19:289, 0, 870546, -301187, -227390, -13938935, -31969474, -67122156, 
00:07:19:300, 0, 106953, 441953, 1123531, -1297710, -33366421, -65992385, 
00:07:19:316, 0, 268015, -110484, 2324859, 12885499, -44977112, -62832079, 
00:07:19:339, 0, 912031, 826437, 2203484, 28923672, -67160324, -61656506, 
00:07:19:351, 0, 74921, 720390, 444656, 15801531, -79114526, -64274827, 
00:07:19:363, 0, 84062, 820140, 611578, -12824431, -82458039, -70297730, 
00:07:19:378, 0, 262921, 62609, 1587750, -38267186, -65641240, -79145061, 
00:07:19:390, 0, 623968, 1505546, 1716125, -60038185, -75618342, -83442772, 
00:07:19:402, 0, 1010781, 428031, 1655203, -31442757, -55053451, -92526744, 
00:07:19:414, 0, 1140265, -3996625, -399781, -35305353, -67725210, -95641249, 
00:07:19:425, 0, -1298125, -682218, 8191984, -22992373, -47511464, -103000029, 
00:07:19:441, 0, -1607234, 5568406, 606843, -435114, -63587804, -102542014, 
00:07:19:453, 0, -206390, 2508468, 7663328, -3129771, -118625988, -95022928, 
00:07:19:464, 0, 1129046, -1326640, 8191984, -15801531, -119007668, -96290104, 
00:07:19:476, 0, 2527734, 4993453, 2898234, -62343529, -107816825, -97152699, 
00:07:19:488, 0, -16343, -2111156, 441390, -16984737, -121053470, -92137431, 
00:07:19:503, 0, -1267718, -4150015, -843531, 13824431, -138129811, -83916054, 
00:07:19:515, 0, 261046, -2805546, -3160281, -37198484, -111465681, -89931323, 
