Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:06:52:386, 0, -236328, 6562, 1314609, -21687029, -25458022, -13175576, 
00:06:52:402, 0, -238984, -89031, 1614421, -19572524, -26717565, -11190842, 
00:06:52:414, 0, -370359, -325828, 1440671, -18587791, -28099244, -9770995, 
00:06:52:425, 0, -184031, -298953, 892203, -14282446, -27839702, -9480918, 
00:06:52:437, 0, 58640, -283421, 1331765, -16832065, -22709930, -10152674, 
00:06:52:453, 0, -37593, -394656, 1293046, -20305349, -25106877, -10793896, 
00:06:52:464, 0, -79531, -580015, 1028437, -9648857, -27541992, -12656492, 
00:06:52:476, 0, 188750, -401750, -34328, -5007635, -27938939, -13923668, 
00:06:52:488, 0, 206078, -293671, 1071671, -7038169, -18480921, -14564889, 
00:06:52:500, 0, 38656, 66546, 708031, -8145040, -12007637, -16221378, 
00:06:52:515, 0, -405890, -97687, 1465640, -7694658, -8633590, -18862600, 
00:06:52:527, 0, -519343, -302796, 1045671, -4213741, -2244275, -21450387, 
00:06:52:550, 0, -730921, 63562, 1033015, -3641222, 2816794, -27183213, 
00:06:52:562, 0, -689734, 187000, 1074984, -4679390, -2343512, -31511459, 
00:06:52:578, 0, -811578, 123140, 996359, -3450382, -9786262, -37122148, 
00:06:52:589, 0, -445640, 147218, 679265, -2816794, -18374051, -43435127, 
00:06:52:601, 0, -271312, 11671, 904968, -648855, -29000008, -50679404, 
00:06:52:613, 3438, -247625, 183031, 604359, 1870229, -43603066, -58916047, 
00:06:52:625, 3437, -255765, 85453, 854609, 5358780, -59603070, -68068722, 
00:06:52:640, 3437, -209921, -119015, 684656, 9328246, -66946584, -75435136, 
00:06:52:652, 3437, -36921, -84453, 784953, 11580156, -64099255, -81259565, 
00:06:52:664, 3437, 40343, -53750, 955750, 12122140, -58328261, -85839719, 
00:06:52:675, 3422, 101796, -30718, 808359, 13274813, -56488566, -91137431, 
00:06:52:687, 3434, 182078, 128656, 791046, 14083973, -57549635, -95511478, 
00:06:52:703, 3428, 170125, 139406, 532093, 12511454, -60091620, -99458044, 
00:06:52:714, 3428, 214968, 118687, 455921, 10648858, -62465666, -103824457, 
00:06:52:726, 3428, 266906, 55875, 368531, 10908400, -63755743, -108427512, 
00:06:52:738, 3428, 392906, 104750, -179656, 8137406, -65862614, -113190872, 
00:06:52:750, 3428, 440906, 136687, 162125, 3511451, -74083990, -120870264, 
00:06:52:765, 3427, 560828, 82625, -39593, -8129773, -84610711, -127854998, 
00:06:52:777, 3429, 403156, 76625, 3953, -21977105, -91648881, -133633626, 
00:06:52:789, 3429, 431093, 75468, 151531, -24595426, -91328270, -139251948, 
00:06:52:800, 3429, 196390, 10156, 458578, -31641230, -85893154, -142793934, 
00:06:52:812, 3438, -116750, 33406, 1122843, -43145050, -79412236, -144511492, 
00:06:52:828, 3435, -305171, -366390, 1428968, -46198486, -73381700, -146198515, 
00:06:52:839, 3435, -1743437, -430125, 4512640, -45282455, -56534367, -142862636, 
00:06:52:851, 3435, -1078968, -578531, 1856109, -15297714, -1885496, -139007673, 
00:06:52:863, 9503, -924359, -243812, 647734, 20877868, -37167949, -142374087, 
00:06:52:875, 3424, -332656, -19078, -792406, 27618328, -49183220, -134297748, 
00:06:52:890, 3428, 564968, 1004906, 444781, 20580158, -62213758, -129106907, 
00:06:52:902, 0, 1669406, 975140, 4252546, -15160309, -87977124, -126961868, 
00:06:52:914, 0, -1343453, -2012375, 3901234, -145442790, -88748117, -113625987, 
00:06:52:925, 0, 940671, -346000, -1261031, -60992384, -49167953, -115572552, 
00:06:52:964, 0, 2244843, 37906, 1203953, -16809165, -71824448, -117358812, 
00:06:52:976, 0, 1748859, -1322046, 1486453, -65801545, -67771012, -109816825, 
00:06:52:988, 0, -2088296, -467890, -4725218, -135992405, -43404592, -99145066, 
00:06:53:00, 0, 881234, -508109, -6073406, -59427498, -52259557, -106167969, 
00:06:53:27, 0, -651031, -1174031, 1108484, -72610708, -99229036, -111183238, 
00:06:53:39, 0, -1340390, -986656, 4518250, -23717564, -87091628, -113480948, 
00:06:53:50, 0, -513375, -561328, 4184156, -15244279, -73603074, -107358809, 
00:06:53:62, 0, -333843, -1322312, -4108953, -56137420, -48641235, -95488577, 
00:06:53:78, 0, -1092031, 122187, 2100828, -61839712, -54312992, -91824454, 
00:06:53:89, 0, 288625, -574500, 2888390, -20343517, -42145050, -91534377, 
00:06:53:101, 0, -739453, -213046, 6134203, -36198483, -16045806, -80931321, 
00:06:53:113, 0, -1005640, 3609812, 6879312, -58160322, 10748094, -69068722, 
00:06:53:125, 0, -484031, -1378468, 304437, -60000017, 23694663, -60137422, 
00:06:53:140, 0, -1022984, 952171, 459406, -38885507, 7580154, -55961848, 
00:06:53:152, 0, -493859, -79796, -1063937, -30771001, -17328249, -51725205, 
00:06:53:164, 0, -119718, -915562, 898843, -30908405, -25603060, -44900776, 
00:06:53:175, 0, -40421, 163484, 1142296, -26282450, -35862605, -39015278, 
00:06:53:187, 0, -246312, -396687, 342890, -27816801, -56564901, -35076346, 
00:06:53:203, 0, 145156, -218500, 2637484, -15900767, -73267196, -32435123, 
00:06:53:214, 0, -417609, -111203, 1061687, -26900771, -87068727, -27969473, 
00:06:53:226, 0, -240468, 475046, 315468, -21732830, -90145064, -25488557, 
00:06:53:238, 0, -366250, -485859, 1485328, -12709927, -81167962, -22916037, 
00:06:53:250, 0, -595625, -752265, 3277578, -14053439, -66022919, -19213746, 
00:06:53:265, 0, -552578, -285734, 2801890, -10564888, -47969479, -17412218, 
00:06:53:289, 0, -6687, -588437, 1699640, -13625958, -29419855, -15984737, 
00:06:53:300, 0, 291750, -1381031, 783562, -13801530, -16328249, -16267180, 
00:06:53:312, 0, 412078, -498406, 2002921, -5320612, 3748092, -17702295, 
00:06:53:328, 0, 216781, -589250, 2347296, -15671760, 30748100, -16267180, 
00:06:53:339, 0, 1533093, 235015, -1361859, -21419853, 57908413, -16358783, 
00:06:53:351, 0, -1037765, 2589906, 2763062, -17770997, 90763385, -17091608, 
00:06:53:363, 0, 412140, 1306078, 1129656, -13748095, 96251936, -19893135, 
00:06:53:375, 0, -513968, 992828, 5470921, -13885500, 91427507, -26030541, 
00:06:53:390, 0, -51140, 125500, 2053328, -16816798, 82732848, -28122145, 
00:06:53:402, 0, 29453, 114796, 2513984, -18916036, 76534373, -27900771, 
00:06:53:414, 0, 18937, 586890, 2687156, -28839703, 79969488, -26305351, 
00:06:53:425, 0, -228640, -414828, 1174218, -30961841, 77717579, -25549625, 
00:06:53:437, 0, -202078, -428296, 372515, -26351152, 69725211, -24854969, 
00:06:53:453, 0, -563843, 556187, 996875, -22832067, 52717572, -25129778, 
00:06:53:464, 0, -124625, 231015, -145828, -18183211, 39664133, -26603061, 
00:06:53:476, 0, -441875, 162312, 65078, -16282447, 30992375, -28450389, 
00:06:53:488, 0, -365375, 142234, 468593, -14061072, 28992374, -29564894, 
00:06:53:500, 0, -483921, 174343, 1223453, -12770996, 26175580, -30610695, 
00:06:53:515, 0, 60703, 345078, 1044234, -12702293, 21206113, -32419856, 
00:06:53:562, 0, -133296, 738921, 1226828, -29938939, 16854966, -37099247, 
00:06:53:578, 0, 841718, 1437312, -990656, -10717560, 28625962, -39297721, 
00:06:53:589, 0, 540171, -2699718, -280250, -12312980, 18824432, -39992378, 
00:06:53:601, 0, -831906, 1209375, -515156, -29000008, 18832066, -41068714, 
00:06:53:613, 0, -270296, 523593, 1720328, -28137412, 3839695, -43824440, 
00:06:53:625, 0, 133546, 298031, 149000, -20625960, 7465651, -44923677, 
00:06:53:640, 0, 212015, -905843, 993796, -28053443, 870229, -44877875, 
00:06:53:652, 0, 646125, -80093, -432421, -36320621, 6175574, -44625967, 
00:06:53:664, 0, 351906, -498296, 1496375, -38099247, 6549620, -45503829, 
00:06:53:675, 0, 92953, -947562, 34046, -44534364, 4923665, -46236654, 
00:06:53:687, 0, -299781, -708484, 207125, -44809173, -206106, -48984747, 
00:06:53:703, 0, 1129234, 66171, -1664937, -50801541, -2664122, -50541999, 
00:06:53:714, 0, -16203, -909421, 1435703, -52335893, 2404580, -51977114, 
00:06:53:738, 0, -1891531, -724750, 1374937, -53427496, 13877866, -53290091, 
00:06:53:750, 0, 374015, -760828, -2708218, -50480930, 4198474, -55740474, 
00:06:53:765, 0, -448656, -291593, 1112390, -59419864, -11877866, -56748108, 
00:06:53:777, 0, -518000, 309421, 268218, -51480930, -13908400, -57809177, 
00:06:53:789, 0, -225343, 420390, -707343, -35801537, -20213746, -57847345, 
00:06:53:800, 0, -2068765, 1054796, 8191984, -32366421, -13198477, -53755740, 
00:06:53:816, 0, -1707187, 739328, 6914234, -30648863, -14068706, -49458029, 
00:06:53:828, 0, -688546, -1888484, 2326968, -9801529, -7450383, -47916044, 
00:06:53:839, 0, 385562, -1261593, -4292703, -31580161, -25633595, -46259555, 
00:06:53:851, 0, 147531, 1310406, 1702265, -47320624, -37885507, -41351157, 
00:06:53:863, 0, 1261718, 1298390, -2479156, -51908412, -26771000, -39213751, 
00:06:53:878, 0, 2264593, 642937, -699703, -55374061, 1167939, -38442759, 
00:06:53:890, 0, 2751640, -7875, 2992468, -76938953, 3534352, -38015278, 
00:06:53:902, 0, 1095250, 502437, 2064906, -93305370, -8152674, -38557263, 
00:06:53:914, 0, 1176500, 348609, 804890, -101961861, -28206115, -41923676, 
00:06:53:925, 0, 372859, 480578, 3012421, -97328272, -37068713, -44916043, 
00:06:53:941, 0, 642546, -1286812, 2292109, -81633611, -35916040, -48374059, 
00:06:53:953, 0, -169984, -445343, 244453, -77335900, -30954207, -51083984, 
00:06:53:964, 0, -1070187, 401000, 2257203, -71725211, -24480923, -52771007, 
00:06:53:976, 0, -1545828, -1071843, -416406, -60923681, -24068709, -55083985, 
00:06:53:988, 0, 83062, -885734, -68062, -58809177, -15908401, -56053451, 
00:06:54:03, 0, -1065687, -1991718, 3121000, -37618331, 2496183, -55717573, 
00:06:54:27, 0, -2015703, -1149593, 2910828, -21458021, 31717566, -47633601, 
00:06:54:50, 0, -835203, -668093, 397203, 29709932, 55732840, -31870238, 
00:06:54:66, 0, -709406, -414750, 2164875, 37068713, 64664140, -18396951, 
00:06:54:78, 0, -203375, -587093, 1103890, 57076352, 69946585, -3717558, 
00:06:54:89, 0, 1069453, -79468, 1738000, 71206127, 93847355, 14473286, 
00:06:54:101, 0, 341171, -634109, 1532640, 23465655, 98419875, 34839704, 
00:06:54:113, 0, 187578, 345562, 2864406, 9977102, 83656512, 47488563, 
00:06:54:128, 0, 241250, 295125, 997000, 21511456, 82946588, 58946581, 
00:06:54:164, 0, -503453, -259875, 2742406, 42580165, 98679417, 94206134, 
00:06:54:175, 0, -945000, -423468, 2807671, 32603062, 89007659, 104412244, 
00:06:54:191, 0, -429828, -216312, -1723437, 45740471, 82511474, 110030566, 
00:06:54:203, 0, -339468, -615015, 602531, 48740472, 81061092, 114625987, 
00:06:54:214, 0, -730796, -707765, 1573140, 33366421, 79717580, 119351179, 
00:06:54:226, 0, -389343, 171218, 800968, 34931307, 79885519, 121717592, 
00:06:54:238, 0, -370781, 347265, 1534812, 43633600, 78557274, 121656523, 
00:06:54:253, 0, -550140, 20515, 279921, 49679403, 82717581, 121122172, 
00:06:54:265, 0, 450031, 220968, 1263234, 47725204, 85083994, 118465683, 
00:06:54:277, 0, 718, -33281, 1569203, 29053443, 90984759, 116404613, 
00:06:54:289, 0, -20468, 26656, 1240234, 25374053, 87106895, 108374077, 
00:06:54:300, 0, 16781, 110031, 1063562, 22793899, 83938955, 101580182, 
00:06:54:316, 0, 431718, 324109, 359015, 19526723, 76290098, 96137432, 
00:06:54:328, 0, 170218, 87296, 927046, 12839698, 64267194, 89122163, 
00:06:54:339, 0, 185031, 42781, 931765, 10786262, 52862610, 82022924, 
00:06:54:351, 0, 99250, 393203, 219625, 5694658, 38404591, 73152692, 
00:06:54:363, 0, 185546, -198093, 441656, 8786262, 23603060, 63702308, 
00:06:54:378, 0, -167765, -371062, 1369484, 3427481, 8954201, 53755740, 
00:06:54:390, 0, -114515, -478718, 1031609, 3702291, 2465649, 44534364, 
00:06:54:402, 0, -88421, 15890, 1706390, 1671756, -2389313, 36633598, 
00:06:54:414, 0, 145000, -432140, 1139828, -7900765, -5572520, 31175581, 
00:06:54:453, 0, 134078, -11312, 978578, -11732827, 6564887, 17374050, 
00:06:54:464, 0, 245343, -58078, 1518937, -12450385, 8763361, 13450385, 
00:06:54:476, 0, 117656, -116671, 1052609, -20885502, 7824429, 11381682, 
00:06:54:488, 0, 112406, -172703, -15187, -15816798, 10526720, 10916033, 
00:06:54:503, 0, -224625, 16906, 922750, 7656490, 18679394, 10419850, 
00:06:54:515, 0, -49937, -272734, 1484578, -5908398, 22709930, 13534355, 
00:06:54:527, 0, -312937, -133359, 1814328, -27549626, 16122142, 18488554, 
00:06:54:539, 0, -297343, 263609, 1999234, -33648864, 5839696, 19290081, 
00:06:54:550, 0, -307468, -57265, 433140, -30671764, 3656489, 19854967, 
00:06:54:566, 0, -479562, 17312, 1060796, -23366418, 1068702, 21564891, 
00:06:54:578, 0, -164984, 302500, 1106156, -15442752, -4618321, 22694663, 
00:06:54:589, 0, -187234, 432296, 980828, -3946566, -3076336, 22992373, 
00:06:54:601, 0, 1484250, -676296, 656625, 13519087, 4229008, 22374052, 
00:06:54:613, 0, -26265, -146781, 1084578, 18717562, 6862597, 22473288, 
00:06:54:628, 0, 579671, 332015, 1224437, 5328245, 2137405, 22984739, 
00:06:54:640, 0, -84687, 340859, 1842046, -15725195, -5854963, 21427487, 
00:06:54:652, 0, 446484, -712062, 943156, -21290082, -11458018, 17984738, 
00:06:54:664, 0, -39828, 40156, -586015, -11778629, -8870231, 14671759, 
00:06:54:675, 0, -49312, -31312, -202078, 7442750, -7167941, 10687026, 
00:06:54:691, 0, -417109, -787156, 528453, 28771000, -5236642, 7992368, 
00:06:54:703, 0, -201015, -218093, -502937, 37412224, -10198476, 6511452, 
00:06:54:738, 0, -592125, -241937, 1310812, -183206, -14603057, 15763363, 
00:06:54:753, 0, -431640, -574531, 1064265, -24923671, -13114507, 20511456, 
00:06:54:765, 0, -51781, -347953, 1021671, -19282448, -5015268, 20610693, 
00:06:54:777, 0, 243500, 78062, -394265, -12656492, 763359, 19709929, 
00:06:54:800, 0, -330296, -496328, 1930609, 13816797, 5442749, 18809165, 
00:06:54:816, 0, -646609, -386140, 1474468, 8198475, 190839, 20297715, 
00:06:54:828, 0, -259625, -279859, -138437, -1381679, -8557254, 20335883, 
00:06:54:839, 0, -457281, 120078, 1559984, -8687025, -12839698, 19091608, 
00:06:54:851, 0, -871703, -520000, 1197515, -18473287, -18381684, 19328249, 
00:06:54:863, 0, -946828, -312578, 1296218, -6068704, -15274813, 18954203, 
00:06:54:878, 0, -776531, -608734, -8703, -1190840, -6366414, 20572525, 
00:06:54:890, 0, -416843, -186468, -502062, 8404582, 8045803, 24068709, 
00:06:54:902, 0, -826734, 2468, 1138953, 2419848, 10099239, 26267183, 
00:06:54:914, 0, -732953, -574593, 454906, 2519084, 8061071, 27129778, 
00:06:54:925, 0, 255218, -302375, 1556062, 7053437, 11351148, 28732832, 
00:06:54:941, 0, -359765, -234562, 470453, 18221379, 16793898, 29480924, 
00:06:54:953, 0, -249437, 84453, 184265, 29053443, 18488554, 30862604, 
00:06:54:964, 0, -487625, -71062, 562296, 30816802, 17251913, 33503826, 
00:06:54:976, 0, -215421, 7140, 712609, 30664131, 18671761, 35053445, 
00:06:54:988, 0, -47375, -341781, 234875, 36557262, 28152679, 35137414, 
00:06:55:03, 0, -195781, 567046, 419000, 44335890, 36503827, 34480926, 
00:06:55:15, 0, 154062, 50515, -256765, 44259554, 41152683, 34335887, 
00:06:55:27, 0, -19015, 177718, 1000437, 38885507, 40946576, 34122147, 
00:06:55:39, 0, 164812, -239359, 74531, 15229012, 26595427, 33641231, 
00:06:55:50, 0, 200218, 483703, 270906, -11221377, 11320613, 33404589, 
00:06:55:66, 0, 292468, 48500, 1419609, -20534357, -1145038, 32396955, 
00:06:55:78, 0, 355484, 289593, 1458593, -24145045, -9267178, 32610696, 
00:06:55:89, 0, 264078, 16328, 1519437, -33335887, -10832064, 34679399, 
00:06:55:101, 0, 599281, -366843, 407953, -31603062, -9786262, 37450392, 
00:06:55:117, 0, 1303625, -274843, -356000, -20885502, -2145038, 41106882, 
00:06:55:128, 0, 1314640, -352296, 1177031, -20099242, 6534353, 46160318, 
00:06:55:152, 0, 482421, 253984, 1458328, 17022905, 10633590, 44190852, 
00:06:55:164, 0, 681906, 347515, 2271109, 35580162, 31610696, 43870241, 
00:06:55:179, 0, -497562, -80500, 1425921, 20083975, 29213748, 41923676, 
00:06:55:191, 0, 339375, -325859, -672203, 19167944, 19778631, 38076346, 
00:06:55:203, 9274, 364093, -1851000, 347812, 7068704, 47259555, 40572530, 
00:06:55:214, 9274, -288453, 58343, 2099593, -3977100, 53496198, 41786271, 
00:06:55:226, 9274, -162765, -646578, 264843, -21145044, 33885506, 43641234, 
00:06:55:242, 9274, -336015, 199343, 1526484, -44015279, 19564891, 47259555, 
00:06:55:253, 9274, 945828, 130750, -1941890, -59465666, 22809166, 48946579, 
00:06:55:265, 3424, -341093, -535984, 7725953, -50755739, 37854972, 53816809, 
00:06:55:277, 3434, -1210765, 91296, -4431937, -95946592, 40687034, 63793911, 
00:06:55:289, 3435, -1047468, 4798765, 4379000, -9068704, 28022908, 63244293, 
00:06:55:328, 3435, -908687, -295546, -239625, -39213751, 79725213, 87167964, 
00:06:55:339, 3435, -159609, -1595546, 253218, 8038170, 49442762, 81450405, 
00:06:55:351, 3438, 1511406, 590796, -4421, 18755730, 53694672, 83595444, 
00:06:55:367, 3426, 208218, 316625, 1278843, 11694659, 61809178, 87129796, 
00:06:55:378, 3426, -869375, -279296, 2324593, -6129772, 61374063, 90458041, 
00:06:55:390, 3426, -339453, 526046, 1565375, -8503819, 50488564, 90572545, 
00:06:55:402, 3426, -701375, 129140, 1513984, -24900770, 45297723, 92267202, 
00:06:55:414, 3426, -268109, 414890, 1393359, -28167947, 44687035, 93320637, 
00:06:55:429, 3423, -369031, 352890, 971406, -37251919, 39343522, 94190867, 
00:06:55:441, 3432, -286062, -285671, -203562, -41053447, 34900773, 94877890, 
00:06:55:453, 3432, 158937, 375812, 58406, -33740467, 39000011, 94404607, 
00:06:55:464, 3432, 15656, 833312, 570296, -32786269, 39954210, 92931324, 
00:06:55:476, 3432, -252781, 303750, 498140, -26503824, 28045809, 89221399, 
00:06:55:492, 3432, -25046, 874937, 2063218, -9381682, 26076343, 85396971, 
00:06:55:503, 3432, -506890, 836921, 1008078, -23679396, 10595422, 83297734, 
00:06:55:527, 3432, 424000, 569218, 1078843, -37732835, -541984, 77801549, 
00:06:55:539, 3432, 220796, 65625, 592234, -68114523, 862595, 78458038, 
00:06:55:554, 3432, -728593, 50921, 1155296, -69137424, 1603053, 76335900, 
00:06:55:566, 3432, -467031, -384828, 1718828, -34732834, 2557252, 71587807, 
00:06:55:578, 3432, -507718, 879562, 450890, -21931304, 8740460, 70053455, 
00:06:55:589, 3432, 104000, 231421, 771906, -10503819, 28572527, 70358799, 
00:06:55:601, 3432, 289015, 402156, -28484, 10503819, 45000013, 70961852, 
00:06:55:617, 3432, 667500, 326015, 1242015, 12450385, 41938943, 72274830, 
00:06:55:628, 3432, 77562, 11750, 3790671, -47473296, 35679399, 80923687, 
00:06:55:640, 3432, -825765, -101203, 2251734, -112022933, 35160315, 86824452, 
00:06:55:652, 0, -342031, -165625, 1132703, -62015285, 23312983, 81328267, 
00:06:55:664, 0, 479250, -496640, -148453, -19641227, 16633592, 75076357, 
00:06:55:679, 0, 417359, 298625, 283500, -20946570, 10519087, 71221394, 
00:06:55:691, 0, -222125, 756140, 354328, -43900776, -4450382, 69885516, 
00:06:55:703, 0, -601171, 361796, 555593, -47244288, -11656491, 66984752, 
00:06:55:714, 0, -588203, 519656, 2340484, -25992373, -28305351, 59786276, 
00:06:55:726, 0, 81421, 2521796, -3092796, -25213747, -45259555, 54832076, 
00:06:55:742, 0, 99375, 1059500, -2574796, -4801528, -48755739, 50427495, 
00:06:55:753, 0, -424203, 1543906, 136828, -13824431, -22488556, 53091618, 
00:06:55:765, 0, -663031, -290921, 1248343, -5740459, 7984735, 55053451, 
